,item,price,url
1252,moat base decent neutamount bo,300m,https://forums.eveonline.com/t/wts-abyssal-modules-plates-heavyneuts-etc/234676
1253,plates fed navy 200mm base – great for interceptors low massfitting decent armor buff bo,600m,https://forums.eveonline.com/t/wts-abyssal-modules-plates-heavyneuts-etc/234676
1254,fed navy 1600mm base bo,250m,https://forums.eveonline.com/t/wts-abyssal-modules-plates-heavyneuts-etc/234676
1255,thon's modified ballistic control system,NA,https://forums.eveonline.com/t/wts-thons-modified-ballistic-control-system/234479
1256,stolen passkey x20 remaining (30 mill each),NA,https://forums.eveonline.com/t/wts-stolen-passkey-x20-remaining-30-mill-each/170973
1257,nyx located basgering,NA,https://forums.eveonline.com/t/wts-nyx-located-in-basgering/237214
1258,zirnitra wts fully fit bluegreen t2 trimarked zirnitra in legacy space minimum package is zirnitra with rigs and gun ammo asking,165b,https://forums.eveonline.com/t/wts-zirnitra/237609
1259,,5b,https://forums.eveonline.com/t/wts-zirnitra/237609
1260,"- structure bpo set, incl components, defense mods services wts structure bpo set raitaru 020 astrahus 516 athanor 016 all structure components structure defense mods several service modules screen shots https://prnt.sc/s5517l https://prnt.sc/s551n9 https://prnt.sc/s5521d https://prnt.sc/s552ns contracts sell value approx",53b,https://forums.eveonline.com/t/wts-structure-bpo-set-incl-components-defense-mods-and-services/236852
1261,[service] cloaked miner protection,NA,https://forums.eveonline.com/t/service-cloaked-miner-protection/237394
1262,w-634’s modified drone damage amplifier,10b,https://forums.eveonline.com/t/wts-w-634-s-modified-drone-damage-amplifier-10b/229525
1263,quafe shirt collection 7 blue men’s quafe tshirts lowest sell price is,26b,https://forums.eveonline.com/t/quafe-shirt-collection/221573
1264,88 red men’s quafe tshirts lowest sell price in jita is,700m,https://forums.eveonline.com/t/quafe-shirt-collection/221573
1265,concord lp (sold),NA,https://forums.eveonline.com/t/wts-concord-lp-sold/237147
1266,avatar fitted basgerin,NA,https://forums.eveonline.com/t/wts-avatar-fitted-in-basgerin/237109
1267,deadspace dreamtime skins,NA,https://forums.eveonline.com/t/wts-deadspace-dreamtime-skins/237133
1268,erebus selling rigged erebus with 3x trimarks,63b,https://forums.eveonline.com/t/wts-erebus/235987
1269,- nidhoggur - 2.1bil,NA,https://forums.eveonline.com/t/wts-nidhoggur-2-1bil/237057
1270,"igc apoc, raven, dominix skins",NA,https://forums.eveonline.com/t/wts-igc-apoc-raven-and-dominix-skins/236818
1271,tobias scram looking to sell a tobias scram,22b,https://forums.eveonline.com/t/wts-tobias-scram/237047
1272,zorya's heavy entropic disintegrator as the title mentioned looking to sell this thing give me offers starting around,78b,https://forums.eveonline.com/t/wts-zoryas-heavy-entropic-disintegrator/230742
1273,zirnitra hull (lowsec) 14,5b,https://forums.eveonline.com/t/wts-zirnitra-hull-lowsec-14-5b/207890
1274,want hyper prometheus fort hyperbettung prometheus fort,58m,https://forums.eveonline.com/t/want-to-hyper-prometheus-fort/236657
1275,c1 wh,NA,https://forums.eveonline.com/t/wts-c1-wh/236389
1276,bulk ship manufacturer services - buy direct save!,NA,https://forums.eveonline.com/t/wts-bulk-ship-manufacturer-services-buy-direct-and-save/236792
1277,7/10 avatar & ragnarok bpos,65b,https://forums.eveonline.com/t/wts-7-10-avatar-ragnarok-bpos-65b/233296
1278,,65b,https://forums.eveonline.com/t/wts-7-10-avatar-ragnarok-bpos-65b/233296
1279,,65b,https://forums.eveonline.com/t/wts-7-10-avatar-ragnarok-bpos-65b/233296
1280,legacy rigged archon wts a largerigged archon in prism taking bids of,11b,https://forums.eveonline.com/t/wts-legacy-rigged-archon/236765
1281,or more bo is set for,15b,https://forums.eveonline.com/t/wts-legacy-rigged-archon/236765
1282,-sold,NA,https://forums.eveonline.com/t/sold/235349
1283,titans/supers basgerin for sale 1x t2 trimarked aeon,19b,https://forums.eveonline.com/t/wts-titans-supers-in-basgerin/231740
1284,3x t2 trimarked avatars,65b,https://forums.eveonline.com/t/wts-titans-supers-in-basgerin/231740
1285,tribal li̇beration force lp amount of lp,86 million,https://forums.eveonline.com/t/wts-tribal-liberation-force-lp/236113
1286,anshar wts 1 anshar 3 expanded cargos ii,161k,https://forums.eveonline.com/t/wts-anshar/236526
1287,wth ragnarok - aunenen,NA,https://forums.eveonline.com/t/wth-ragnarok-aunenen/233482
1288,empty c2 / hs c3,NA,https://forums.eveonline.com/t/wts-empty-c2-hs-and-c3/236437
1289,[wts] t1 ship bpcs lets keep this simple as the title says i have many t1 ship bpcs for sale i have large stocks of all t1 ship bpcs all ready to contract rapidly they are all max run and fully researched me 10 te 20 perfect prices bs 10 runs all,4m,https://forums.eveonline.com/t/wts-t1-ship-bpcs/236543
1290,,4m,https://forums.eveonline.com/t/wts-t1-ship-bpcs/236543
1291,bc 10 runs all 4m cruiser 10 runs all,3m,https://forums.eveonline.com/t/wts-t1-ship-bpcs/236543
1292,destroyers 20 runs all,2m,https://forums.eveonline.com/t/wts-t1-ship-bpcs/236543
1293,,2m,https://forums.eveonline.com/t/wts-t1-ship-bpcs/236543
1294,,4m,https://forums.eveonline.com/t/wts-t1-ship-bpcs/236543
1295,bc 10 runs all 4m cruiser 10 runs all 3m destroyers 20 runs all,2m,https://forums.eveonline.com/t/wts-t1-ship-bpcs/236543
1296,sold closed,NA,https://forums.eveonline.com/t/sold-closed/235442
1297,capital component bpo's (fully researched) everything is researched to 1018 except for capital armor plates which is researched to 1016 capital armor plates x8,17b,https://forums.eveonline.com/t/wts-capital-component-bpos-fully-researched/235700
1298,each capital capacitor battery x7,14b,https://forums.eveonline.com/t/wts-capital-component-bpos-fully-researched/235700
1299,each capital computer system x7,16b,https://forums.eveonline.com/t/wts-capital-component-bpos-fully-researched/235700
1300,,14b,https://forums.eveonline.com/t/wts-capital-component-bpos-fully-researched/235700
1301,each capital computer system x7 16b each capital construction parts x7 14b each capital corporate hangar bay x12,2b,https://forums.eveonline.com/t/wts-capital-component-bpos-fully-researched/235700
1302,,14b,https://forums.eveonline.com/t/wts-capital-component-bpos-fully-researched/235700
1303,each capital computer system x7 16b each capital construction parts x7 14b each capital corporate hangar bay x12 2b each capital drone bay x40 14b each capital jump drive x12,19b,https://forums.eveonline.com/t/wts-capital-component-bpos-fully-researched/235700
1304,each capital power generator x8,21b,https://forums.eveonline.com/t/wts-capital-component-bpos-fully-researched/235700
1305,,21b,https://forums.eveonline.com/t/wts-capital-component-bpos-fully-researched/235700
1306,,14b,https://forums.eveonline.com/t/wts-capital-component-bpos-fully-researched/235700
1307,each capital computer system x7,16b,https://forums.eveonline.com/t/wts-capital-component-bpos-fully-researched/235700
1308,each capital construction parts x7 14b each capital corporate hangar bay x12,2b,https://forums.eveonline.com/t/wts-capital-component-bpos-fully-researched/235700
1309,p3/p4 materials form p|,NA,https://forums.eveonline.com/t/wts-p3-p4-materials-form-p/235680
1310,ragnarok t2 rigged basgerin,54b,https://forums.eveonline.com/t/wts-ragnarok-t2-rigged-basgerin-54b/236458
1311,,54b,https://forums.eveonline.com/t/wts-ragnarok-t2-rigged-basgerin-54b/236458
1312,vehement wts vehement with t2 trimarks in dp esoteria,40b,https://forums.eveonline.com/t/wts-vehement/235089
1313,30x republic fleet bcu 30x republic fleet ballistic control system,125m,https://forums.eveonline.com/t/wts-30x-republic-fleet-bcu/235899
1314,battleships & battlecruisers,NA,https://forums.eveonline.com/t/wts-battleships-battlecruisers/236398
1315,vehement hull,NA,https://forums.eveonline.com/t/wts-vehement-hull/235880
1316,fiend blueprint ***sold!*** :) image1647×1385 126 mb fiend blueprint 475 obo something extremely rare a gem for the high end collector possibly the only one in existence located in jita no trades isk only stay healthybumpbumpbumpbumpbumpnot looking for trades but thanks for the offerbumpbump offers replied to via in game mailprices change over the years but apparently your bitterness hasn’t take care and happy new yearcheers for the free bumps bumpbumpbumpbump lowered price to,595b,https://forums.eveonline.com/t/wts-fiend-blueprint-sold/207723
1317,officer modules,NA,https://forums.eveonline.com/t/wts-officer-modules/235176
1318,small abyssal capacitor battery - near max roll cap selling very high roll capacitor booster unstable small cap battery mutaplasmid republic fleet small cap battery cpu usage 1645 tf capacitor bonus 21759 gj 218 gj cap welfare resistance 258 powergrid usage 573 mw not totally sure on the price for such a high roll 200 gjs going for,400600m,https://forums.eveonline.com/t/wts-small-abyssal-capacitor-battery-near-max-roll-on-cap/236255
1319,abyssal modules looking to sell the following abyssal modules 1mn abyssal afterburner coreli atype 192 max velocity activation cost 20 cpu 28 pg 135,550m,https://forums.eveonline.com/t/wts-abyssal-modules/235869
1320,10mn abyssal afterburner gistum c type 1745 max velocity activation cost 485 cpu 26 pg 70 sold 10mn abyssal afterburner fed navy 1592 velocity activation 6262 cpu 3038 pg 58,375m,https://forums.eveonline.com/t/wts-abyssal-modules/235869
1321,10mn abyssal afterburner 10mn monopropellant enduring afterburner 1391 velocity activation 606 cpu 219 pg 428,120m,https://forums.eveonline.com/t/wts-abyssal-modules/235869
1322,small abyssal afterburner centii atype armor repared 13624 activation time 542 cpu 334 pg 729,220m,https://forums.eveonline.com/t/wts-abyssal-modules/235869
1323,small abyssal ancillary armor repairer activation cost 3574 time 599 repair 6067 cpu 457 pg 499 reload 5377,70m,https://forums.eveonline.com/t/wts-abyssal-modules/235869
1324,medium abyssal ancillary shield boost activation cost 20449 time 297 cpu 484 pg 1131 reload 5302 shield bonus 15715,30m,https://forums.eveonline.com/t/wts-abyssal-modules/235869
1325,,120m,https://forums.eveonline.com/t/wts-abyssal-modules/235869
1326,small abyssal afterburner centii atype armor repared 13624 activation time 542 cpu 334 pg 729 220m small abyssal ancillary armor repairer activation cost 3574 time 599 repair 6067 cpu 457 pg 499 reload 5377 70m medium abyssal ancillary shield boost activation cost 20449 time 297 cpu 484 pg 1131 reload 5302 shield bonus 15715 30m small abyssal shield extender cpu 1772 pg 191 shield 68035 sig 1 120m small abyssal shield extender cpu 24 pg 215 shield 65791 sig 0,40m,https://forums.eveonline.com/t/wts-abyssal-modules/235869
1327,abyssal entropic radiation sink cpu 3692 damage 1145 rate of fire 622,80m,https://forums.eveonline.com/t/wts-abyssal-modules/235869
1328,abyssal warp scrambler shadow serp range 122km cpu 2675 activation 911,225m,https://forums.eveonline.com/t/wts-abyssal-modules/235869
1329,sold! as per title located in jita 44 as always chemosh sold dagon sold throw me yall’s offers lowballs will simply be ignored happy biddingi accept that,28b,https://forums.eveonline.com/t/sold/236117
1330,offer contract has been createdwas sold for,43b,https://forums.eveonline.com/t/sold/236117
1331,vanilla c2-c3/hs,NA,https://forums.eveonline.com/t/wts-vanilla-c2-c3-hs/233332
1332,delete please,NA,https://forums.eveonline.com/t/delete-please/235626
1333,revenant bpc located high sec soldbump 390 tickets left don’t miss your chancebump 350 tickets left 23h leftbump selling it for,115b,https://forums.eveonline.com/t/wts-revenant-bpc-located-in-high-sec/235143
1334,precursor ship bpcs veles gun bpcs i have a decently sized collection of precursor bps that i have farmed looking to sell them all located in jita 44 i have drekavacs sold 21 leshak 25 mil each or all for,500m,https://forums.eveonline.com/t/wts-precursor-ship-bpcs-and-veles-gun-bpcs/231088
1335,24 rodiva 3 mil each or all for,65m,https://forums.eveonline.com/t/wts-precursor-ship-bpcs-and-veles-gun-bpcs/231088
1336,,500m,https://forums.eveonline.com/t/wts-precursor-ship-bpcs-and-veles-gun-bpcs/231088
1337,24 rodiva 3 mil each or all for 65m 23 vedmak 23 mil each or all for 500m kikimoras sold damavik sold 6 veles heavy bpc 45 mil each or all for,250m,https://forums.eveonline.com/t/wts-precursor-ship-bpcs-and-veles-gun-bpcs/231088
1338,4 veles light bpc 50 mil each or all for,190m,https://forums.eveonline.com/t/wts-precursor-ship-bpcs-and-veles-gun-bpcs/231088
1339,veles supratidal sold for everything,1470m,https://forums.eveonline.com/t/wts-precursor-ship-bpcs-and-veles-gun-bpcs/231088
1340,,25 mil,https://forums.eveonline.com/t/wts-precursor-ship-bpcs-and-veles-gun-bpcs/231088
1341,each or all for 500m 24 rodiva,3 mil,https://forums.eveonline.com/t/wts-precursor-ship-bpcs-and-veles-gun-bpcs/231088
1342,each or all for 65m 23 vedmak,23 mil,https://forums.eveonline.com/t/wts-precursor-ship-bpcs-and-veles-gun-bpcs/231088
1343,each or all for 500m kikimoras sold damavik sold 6 veles heavy bpc,45 mil,https://forums.eveonline.com/t/wts-precursor-ship-bpcs-and-veles-gun-bpcs/231088
1344,each or all for 250m 4 veles light bpc,50 mil,https://forums.eveonline.com/t/wts-precursor-ship-bpcs-and-veles-gun-bpcs/231088
1345,withdrawn - complete subcap ship bpo collection 10/20 includes 88 ship bpo’s total fully researched to 1020 shuttles 4 frigates 24 destroyers 8 cruisers 16 industrials 12 battlecruisers 12 battleships 12 2 of these are 918 npc value is,26b,https://forums.eveonline.com/t/withdrawn-complete-subcap-ship-bpo-collection-10-20/234681
1346,sale value in contracts is about,46b,https://forums.eveonline.com/t/withdrawn-complete-subcap-ship-bpo-collection-10-20/234681
1347,will consider bids starting at,36b,https://forums.eveonline.com/t/withdrawn-complete-subcap-ship-bpo-collection-10-20/234681
1348,2 officer mods,NA,https://forums.eveonline.com/t/wts-2-officer-mods/234121
1349,stealth bomber bpos,NA,https://forums.eveonline.com/t/wts-stealth-bomber-bpos/226097
1350,hel supercarrier curse region 0sht-a most have docking rights to test keepstar hel hull only,17 bil,https://forums.eveonline.com/t/wts-hel-supercarrier-in-curse-region-0sht-a/235703
1351,t2 bpo 250mm light artillery cannon ii bpo located in jita and at 1020 fully researched included are 2 extra bpo’s to bring manufacturing cost down a 250mm light artillery cannon bpo at 1020 fully researched and thermonuclear trigger unit bpo at 020 50bil feel free to contact in gamesmh,50 bil,https://forums.eveonline.com/t/wts-t2-bpo/233279
